,ID,Primary Type,Community Area,Year,Latitude,Longitude,FIPS,Tract,Block
187258,7828321,MOTOR VEHICLE THEFT,19.0,2010,41.92450195,-87.76108279,170311907023005,190702,3005
322546,7387867,THEFT,22.0,2010,41.92177228,-87.68144438,170318322001018,832200,1018
271507,7722957,PUBLIC PEACE VIOLATION,75.0,2010,41.69204178,-87.66592364,170317505003002,750500,3002
367879,7656665,WEAPONS VIOLATION,30.0,2010,41.84157164,-87.7208186,170313017013013,301701,3013
96277,7415022,BURGLARY,20.0,2010,41.93118136,-87.73681203,170312002001005,200200,1005
139615,7569530,CRIMINAL DAMAGE,25.0,2010,41.89772013,-87.74893256,170312511002008,251100,2008
198214,7676789,MOTOR VEHICLE THEFT,44.0,2010,41.74637689,-87.62918933,170318424001031,842400,1031
117011,7442808,CRIMINAL DAMAGE,35.0,2010,41.823822,-87.61785578,170318396001009,839600,1009
340783,7488317,THEFT,4.0,2010,41.96390163,-87.69120747,170310408001003,040800,1003
132155,7332710,CRIMINAL DAMAGE,29.0,2010,41.86641507,-87.70500414,170318431001003,843100,1003
26251,7834787,BATTERY,25.0,2010,41.88609417,-87.76506873,170312519003011,251900,3011
75942,7690023,BATTERY,66.0,2010,41.76024139,-87.68179901,170316610002011,661000,2011
230598,7737793,NARCOTICS,61.0,2010,41.79512456,-87.6670446,170316118001018,611800,1018
104692,7804133,BURGLARY,25.0,2010,41.89003404,-87.77327161,170312514004009,251400,4009
191642,7548655,MOTOR VEHICLE THEFT,16.0,2010,41.95819267,-87.74424423,170311602004006,160200,4006
144553,7531733,CRIMINAL DAMAGE,68.0,2010,41.78306077,-87.64609786,170318348002009,834800,2009
25152,7699620,BATTERY,25.0,2010,41.884916600000004,-87.76334948,170312519003013,251900,3013
116527,7489364,CRIMINAL DAMAGE,25.0,2010,41.88485621,-87.76334635,170312519003013,251900,3013
216653,7689562,NARCOTICS,43.0,2010,41.76302764,-87.56265623,170314314001002,431400,1002
354888,7309254,THEFT,69.0,2010,41.77001552,-87.62504512,170316904004007,690400,4007
142368,7614915,CRIMINAL DAMAGE,63.0,2010,41.79313898,-87.68891755,170318351002003,835100,2003
166882,7362805,DECEPTIVE PRACTICE,8.0,2010,41.89006417,-87.61763856,170310814031031,081403,1031
240276,7550825,NARCOTICS,44.0,2010,41.74527497,-87.60258689,170314401024002,440102,4002
222918,7585691,NARCOTICS,26.0,2010,41.87256081,-87.72358499,170312609002004,260900,2004
8565,7652903,ASSAULT,30.0,2010,41.84185827,-87.72570051,170313018031002,301803,1002
270660,7720874,PROSTITUTION,53.0,2010,41.68233493,-87.62065173,170315301002004,530100,2004
335534,7408183,THEFT,70.0,2010,41.74999852,-87.71690751,170317002003018,700200,3018
36577,7852286,BATTERY,1.0,2010,42.00786186,-87.66871473,170310106004011,010600,4011
224834,7729137,NARCOTICS,38.0,2010,41.81602376,-87.6197768,170318358001005,835800,1005
84460,7719274,BATTERY,73.0,2010,41.70601919,-87.64645385,170317307002000,730700,2000
27331,7467614,BATTERY,68.0,2010,41.78900139,-87.63867132,170318346001024,834600,1024
81179,7460212,BATTERY,45.0,2010,41.74182407,-87.57944632,170314503002014,450300,2014
135432,7539164,CRIMINAL DAMAGE,57.0,2010,41.81846947,-87.72065359,170315701001013,570100,1013
269566,7864920,PROSTITUTION,26.0,2010,41.88189273,-87.73851556,170312604001029,260400,1029
316792,7317841,THEFT,7.0,2010,41.91420265,-87.63190345,170310715003005,071500,3005
209777,7735660,NARCOTICS,25.0,2010,41.90122093,-87.76683373,170312513001010,251300,1010
240993,7322864,NARCOTICS,46.0,2010,41.73484723,-87.54577705,170314607001004,460700,1004
279115,7410238,ROBBERY,7.0,2010,41.92278653,-87.64504512,170310712001014,071200,1014
302985,7531564,THEFT,32.0,2010,41.87274862,-87.63062385,170318390001000,839000,1000
318651,7747698,THEFT,25.0,2010,41.91333561,-87.80041723,170312505004019,250500,4019
116516,7473739,CRIMINAL DAMAGE,25.0,2010,41.88460595,-87.76991107,170312520004004,252000,4004
176907,7605330,DECEPTIVE PRACTICE,48.0,2010,41.73429569,-87.57807985,170314801002031,480100,2031
175778,7300570,DECEPTIVE PRACTICE,43.0,2010,41.7666778,-87.57631458,170314302002000,430200,2000
13853,7732849,ASSAULT,61.0,2010,41.7991798,-87.65378871,170316120001008,612000,1008
200607,7392834,NARCOTICS,28.0,2010,41.88115568,-87.66441099,170318331003011,833100,3011
251308,7738768,OTHER OFFENSE,41.0,2010,41.799545,-87.58874204,170314108001005,410800,1005
227463,7544631,NARCOTICS,25.0,2010,41.88045615,-87.74840688,170312518005017,251800,5017
109299,7618598,BURGLARY,71.0,2010,41.75327032,-87.64774975,170317102002011,710200,2011
200721,7432611,NARCOTICS,40.0,2010,41.79467209,-87.62357087,170314005001001,400500,1001
33996,7660496,BATTERY,29.0,2010,41.86538992,-87.72149076,170318387001007,838700,1007
312206,7780694,THEFT,24.0,2010,41.90613288,-87.66756675,170312416002005,241600,2005
356033,7666229,THEFT,64.0,2010,41.78288091,-87.79678732,170316404002040,640400,2040
267100,7649849,OTHER OFFENSE,49.0,2010,41.71020781,-87.61384319,170314908004000,490800,4000
366482,7384669,THEFT,54.0,2010,41.65541167,-87.60512584,170315401013003,540101,3003
365885,7604503,THEFT,53.0,2010,41.68135774,-87.62061859,170315301002009,530100,2009
271890,7604515,PUBLIC PEACE VIOLATION,30.0,2010,41.84763752,-87.70878475,170313008002005,300800,2005
343954,7575648,THEFT,38.0,2010,41.80517994,-87.61386727,170313819001002,381900,1002
11392,7649687,ASSAULT,23.0,2010,41.90356168,-87.72756967,170312306002008,230600,2008
347958,7732409,THEFT,40.0,2010,41.79361211,-87.61595124,170314004001006,400400,1006
110897,7461600,BURGLARY,44.0,2010,41.74128764,-87.62273737,170314403001008,440300,1008
59269,7554095,BATTERY,25.0,2010,41.91144525,-87.74701085,170312502002005,250200,2005
11468,7298667,ASSAULT,30.0,2010,41.84513187,-87.72719996,170313018021008,301802,1008
272670,7535956,PUBLIC PEACE VIOLATION,65.0,2010,41.7749744,-87.72878118,170316503011016,650301,1016
45248,7620846,BATTERY,30.0,2010,41.84374298,-87.72818563,170313018023003,301802,3003
6335,7779211,ASSAULT,28.0,2010,41.86920189,-87.67058988,170318382002017,838200,2017
354265,7589319,THEFT,42.0,2010,41.77494599,-87.58632106,170318439001029,843900,1029
122301,7422863,CRIMINAL DAMAGE,28.0,2010,41.86469314,-87.66633379,170318429004065,842900,4065
10650,7705884,ASSAULT,21.0,2010,41.93282166,-87.71795074,170312105021016,210502,1016
321062,7887856,THEFT,48.0,2010,41.72612751,-87.57457817,170314804004023,480400,4023
350505,7637935,THEFT,11.0,2010,41.97326182,-87.7785373,170311103003020,110300,3020
309277,7754585,THEFT,71.0,2010,41.75416614,-87.65210145,170317102004004,710200,4004
83447,7747311,BATTERY,49.0,2010,41.72089114,-87.63109401,170314906001018,490600,1018
324832,7553804,THEFT,22.0,2010,41.9264467,-87.70726703,170312205002011,220500,2011
331047,7638992,THEFT,6.0,2010,41.93962494,-87.64091658,170310632003002,063200,3002
181241,7383222,MOTOR VEHICLE THEFT,35.0,2010,41.83098566,-87.62824446,170313515002002,351500,2002
80360,7722568,BATTERY,46.0,2010,41.74732691,-87.55645314,170314603024003,460302,4003
275163,7741924,ROBBERY,69.0,2010,41.76724809,-87.63021479,170316903002011,690300,2011
67035,7838640,BATTERY,77.0,2010,41.991440000000004,-87.65825845,170310301011002,030101,1002
20813,7517805,ASSAULT,73.0,2010,41.71182539,-87.63810748,170317305003001,730500,3001
23577,7425794,BATTERY,49.0,2010,41.68800286,-87.62657149,170314913002003,491300,2003
367897,7296912,WEAPONS VIOLATION,19.0,2010,41.93191019,-87.77477604,170311904022017,190402,2017
68536,7462306,BATTERY,40.0,2010,41.78115602,-87.62039449,170314008001012,400800,1012
219646,7342795,NARCOTICS,23.0,2010,41.89185137,-87.71052116,170318367001024,836700,1024
72612,7796232,BATTERY,68.0,2010,41.77014806,-87.63866214,170316812003010,681200,3010
210124,7389227,NARCOTICS,8.0,2010,41.90419237,-87.64700079,170318422001052,842200,1052
361829,7475372,THEFT,71.0,2010,41.73525016,-87.66669655,170317113001003,711300,1003
347837,7612083,THEFT,40.0,2010,41.79361211,-87.61595124,170314004001006,400400,1006
185989,7361782,MOTOR VEHICLE THEFT,31.0,2010,41.85572484,-87.65880295,170313106003002,310600,3002
301817,7595704,THEFT,8.0,2010,41.89262841,-87.63115524,170310817002012,081700,2012
36318,7782036,BATTERY,43.0,2010,41.77238196,-87.59042,170314303001006,430300,1006
274467,7643275,ROBBERY,25.0,2010,41.88078771,-87.75263416,170312518001008,251800,1008
66938,7771225,BATTERY,40.0,2010,41.78696081,-87.62226623,170318345001021,834500,1021
56015,7379700,BATTERY,58.0,2010,41.81477387,-87.69809172,170315805023028,580502,3028
257545,7539427,OTHER OFFENSE,38.0,2010,41.81746092,-87.62629812,170313805001007,380500,1007
170476,7941091,DECEPTIVE PRACTICE,22.0,2010,41.92427393,-87.69739986,170312214001003,221400,1003
146484,7736887,CRIMINAL DAMAGE,68.0,2010,41.77585947,-87.63332495,170316809001000,680900,1000
44157,7710195,BATTERY,22.0,2010,41.91484875,-87.68827516,170318324002012,832400,2012
20518,7461405,ASSAULT,49.0,2010,41.7227596,-87.61416473,170314904001008,490400,1008
314240,7431162,THEFT,8.0,2010,41.90924028,-87.65274758,170318422001017,842200,1017
34769,7537587,BATTERY,28.0,2010,41.86406329,-87.65904205,170318429003008,842900,3008
332724,7602876,THEFT,35.0,2010,41.83426393,-87.62183095,170318420001008,842000,1008
165103,7736327,CRIMINAL TRESPASS,75.0,2010,41.69120475,-87.68851535,170317504001009,750400,1009
130329,7472797,CRIMINAL DAMAGE,30.0,2010,41.84214767,-87.71106946,170313016001007,301600,1007
44244,7814554,BATTERY,66.0,2010,41.77923483,-87.68522179,170316606001001,660600,1001
303112,7588647,THEFT,24.0,2010,41.88906103,-87.64660455,170318423002056,842300,2056
304978,7480830,THEFT,68.0,2010,41.78701723,-87.64550559999999,170318347001020,834700,1020
271432,7406664,PUBLIC PEACE VIOLATION,23.0,2010,41.91042508,-87.73123372,170312305002012,230500,2012
82078,7839889,BATTERY,46.0,2010,41.73675738,-87.55141809999999,170314607003004,460700,3004
173297,7411699,DECEPTIVE PRACTICE,38.0,2010,41.81058383,-87.60782411,170318436002001,843600,2001
303715,7910983,THEFT,24.0,2010,41.89546331,-87.66238483,170312434001021,243400,1021
110326,7658795,BURGLARY,44.0,2010,41.74663425,-87.61359053,170314402014010,440201,4010
319355,7547068,THEFT,29.0,2010,41.85382962,-87.71506363,170318414002001,841400,2001
163870,7425549,CRIMINAL TRESPASS,43.0,2010,41.76480209,-87.57694143,170314305001001,430500,1001
30470,7792933,BATTERY,42.0,2010,41.77679744,-87.60411357,170314208002005,420800,2005
273862,7639564,PUBLIC PEACE VIOLATION,71.0,2010,41.75007377,-87.64280348,170317109001005,710900,1005
191932,7781735,MOTOR VEHICLE THEFT,29.0,2010,41.85247294,-87.73297779,170312925003010,292500,3010
64736,7395667,BATTERY,67.0,2010,41.79147643,-87.67544687,170316705001022,670500,1022
111977,7533450,BURGLARY,48.0,2010,41.72525784,-87.57420376,170314804003025,480400,3025
302483,7805970,THEFT,3.0,2010,41.96186155,-87.64874273,170310314006005,031400,6005
21550,7697691,ASSAULT,49.0,2010,41.68646046,-87.63373474,170314912001023,491200,1023
44298,7782845,BATTERY,30.0,2010,41.8458802,-87.70508033,170313008002015,300800,2015
262810,7357457,OTHER OFFENSE,19.0,2010,41.92363798,-87.78998752,170318315002010,831500,2010
64320,7632170,BATTERY,25.0,2010,41.87184136,-87.76357581,170318314002005,831400,2005
238477,7344722,NARCOTICS,1.0,2010,42.01977218,-87.66739100000001,170310101003008,010100,3008
19262,7478796,ASSAULT,46.0,2010,41.74935234,-87.55891333,170314603022007,460302,2007
268751,7770562,PROSTITUTION,23.0,2010,41.90853395,-87.72647565,170312306001006,230600,1006
129012,7816392,CRIMINAL DAMAGE,30.0,2010,41.84759127,-87.72626286,170313018022006,301802,2006
347323,7700147,THEFT,41.0,2010,41.797554999999996,-87.60278542,170314105001006,410500,1006
208944,7664977,NARCOTICS,3.0,2010,41.96908429,-87.65521449,170318307002000,830700,2000
6943,7415792,ASSAULT,1.0,2010,42.01513829,-87.68240161,170310102011003,010201,1003
70232,7505225,BATTERY,69.0,2010,41.77746775,-87.61555559,170314207005009,420700,5009
283741,7486350,ROBBERY,2.0,2010,41.98327966,-87.69536388,170310208013015,020801,3015
363198,7738722,THEFT,49.0,2010,41.72278060000001,-87.6206189,170314903002028,490300,2028
27514,7592300,BATTERY,6.0,2010,41.9411554,-87.64306127,170310619014002,061901,4002
308855,7558542,THEFT,28.0,2010,41.86943339,-87.65571066,170318333001029,833300,1029
259212,7733900,OTHER OFFENSE,15.0,2010,41.94791166,-87.75046676,170311508003002,150800,3002
78117,7397779,BATTERY,1.0,2010,42.02166151,-87.67189428,170310101002006,010100,2006
334136,7477460,THEFT,66.0,2010,41.76152811,-87.71093998,170316611005010,661100,5010
170170,7627221,DECEPTIVE PRACTICE,19.0,2010,41.91950041,-87.74986925,170311911004008,191100,4008
222124,7852776,NARCOTICS,23.0,2010,41.89542921,-87.71957333,170312315006000,231500,6000
131044,7680197,CRIMINAL DAMAGE,2.0,2010,42.017494799999994,-87.70042424,170310202003014,020200,3014
264374,7512845,OTHER OFFENSE,43.0,2010,41.76160033,-87.57249635,170314308001010,430800,1010
67895,7535657,BATTERY,67.0,2010,41.78275301,-87.65713007,170316709001010,670900,1010
171280,8041280,DECEPTIVE PRACTICE,27.0,2010,41.88647265,-87.70197618,170318371001008,837100,1008
228829,7691447,NARCOTICS,40.0,2010,41.80149134,-87.6226374,170318361001005,836100,1005
17384,7324516,ASSAULT,42.0,2010,41.76680404,-87.60561968,170318418002001,841800,2001
352236,7440113,THEFT,64.0,2010,41.77797279999999,-87.74227786,170316408001012,640800,1012
31135,7592996,BATTERY,53.0,2010,41.68235605,-87.64620037,170315303001003,530300,1003
264302,7822434,OTHER OFFENSE,68.0,2010,41.76085048,-87.64186326,170316813003000,681300,3000
224871,7823254,NARCOTICS,26.0,2010,41.88457399,-87.73484405,170312603001013,260300,1013
193385,7552904,MOTOR VEHICLE THEFT,25.0,2010,41.87851954,-87.75127035,170312522011006,252201,1006
293266,7860818,THEFT,32.0,2010,41.87989512,-87.62935948,170318391001089,839100,1089
65165,7698293,BATTERY,63.0,2010,41.7911303,-87.71084072,170316309003016,630900,3016
107051,7504944,BURGLARY,1.0,2010,42.00603628,-87.66105498,170310105022000,010502,2000
41793,7561646,BATTERY,51.0,2010,41.71343551,-87.57132858,170315103004018,510300,4018
346988,7404003,THEFT,63.0,2010,41.79510407,-87.69139892,170316305003011,630500,3011
8356,7615221,ASSAULT,66.0,2010,41.77729124,-87.6890139,170316606002004,660600,2004
236317,7852305,NARCOTICS,68.0,2010,41.76792303,-87.65297865,170316811005011,681100,5011
35487,7341385,BATTERY,75.0,2010,41.69216031,-87.65896213,170317506004001,750600,4001
142755,7674339,CRIMINAL DAMAGE,40.0,2010,41.79234225,-87.62402562,170314005001011,400500,1011
50033,7734811,BATTERY,27.0,2010,41.88358005,-87.70947777,170318368002012,836800,2012
282955,7797931,ROBBERY,39.0,2010,41.80366749,-87.59052817,170313907002006,390700,2006
188522,7508814,MOTOR VEHICLE THEFT,19.0,2010,41.93190142,-87.76626833,170311903004011,190300,4011
13302,7522944,ASSAULT,25.0,2010,41.88173836,-87.75123379,170312518001010,251800,1010
151924,7683776,CRIMINAL DAMAGE,46.0,2010,41.74179927,-87.55636222,170314603013007,460301,3007
114130,7857302,CRIM SEXUAL ASSAULT,6.0,2010,41.93796951,-87.66206073,170310628003005,062800,3005
114151,7382081,CRIM SEXUAL ASSAULT,75.0,2010,41.6848407,-87.66028695,170317506004045,750600,4045
251250,7596976,OTHER OFFENSE,29.0,2010,41.85979291,-87.72742495,170312909002012,290900,2012
291245,7523736,THEFT,76.0,2010,41.979006299999995,-87.90646316,170319800001010,980000,1010
97511,7567916,BURGLARY,21.0,2010,41.93771832,-87.70145626,170312107001002,210700,1002
40752,7336947,BATTERY,7.0,2010,41.91864652,-87.64613311,170310712002007,071200,2007
343013,7391154,THEFT,4.0,2010,41.97019484,-87.69874517,170310403003016,040300,3016
5589,7579081,ASSAULT,23.0,2010,41.90912424,-87.73017321,170312306003005,230600,3005
198525,7638004,MOTOR VEHICLE THEFT,46.0,2010,41.74015724,-87.54175128,170314601001030,460100,1030
281817,7618059,ROBBERY,70.0,2010,41.74951447,-87.72494870000001,170317002004008,700200,4008
40274,7501162,BATTERY,31.0,2010,41.85039424,-87.67370569,170318432002060,843200,2060
293006,8029649,THEFT,32.0,2010,41.87183477,-87.62615082,170313206002012,320600,2012
316349,7719688,THEFT,7.0,2010,41.92413066,-87.66965793,170318325001008,832500,1008
215363,7418075,NARCOTICS,43.0,2010,41.76629331,-87.5708757,170314301022006,430102,2006
312591,7680074,THEFT,1.0,2010,41.99995791,-87.66622906,170310106003009,010600,3009
268177,7470423,OTHER OFFENSE,54.0,2010,41.65409217,-87.60218405,170315401013010,540101,3010
331570,7393285,THEFT,46.0,2010,41.73014573,-87.54530326,170318339002029,833900,2029
283633,7627576,ROBBERY,68.0,2010,41.7940396,-87.63050147,170318346004034,834600,4034
339594,7597805,THEFT,20.0,2010,41.92800146,-87.73588252,170312002002004,200200,2004
274439,7594847,ROBBERY,49.0,2010,41.69256967,-87.62438324,170314910002033,491000,2033
166745,7626595,DECEPTIVE PRACTICE,8.0,2010,41.9042276,-87.63780571,170310803002006,080300,2006
68702,7564424,BATTERY,42.0,2010,41.781498299999996,-87.61323378,170314206002015,420600,2015
307860,7641418,THEFT,25.0,2010,41.89934354,-87.76676584,170312513001011,251300,1011
266577,7639948,OTHER OFFENSE,49.0,2010,41.72816783,-87.62641717,170318340002005,834000,2005
71851,7624839,BATTERY,67.0,2010,41.77346674,-87.67133806,170316713003000,671300,3000
321897,7657365,THEFT,7.0,2010,41.92047038,-87.65101887,170310711002017,071100,2017
149469,7815108,CRIMINAL DAMAGE,68.0,2010,41.75923566,-87.64303879999999,170316813003006,681300,3006
255668,7658526,OTHER OFFENSE,23.0,2010,41.90279625,-87.71017236,170312309002019,230900,2019
76957,7757863,BATTERY,71.0,2010,41.75693726,-87.64784266,170317102002007,710200,2007
359041,7658119,THEFT,43.0,2010,41.754580100000005,-87.56872744,170314312001004,431200,1004
359280,7515955,THEFT,71.0,2010,41.75153529999999,-87.66346434,170317103001026,710300,1026
50889,7868772,BATTERY,66.0,2010,41.77337598,-87.71158065,170316605003008,660500,3008
255601,7502693,OTHER OFFENSE,21.0,2010,41.94196123,-87.71870826,170318311004002,831100,4002
368389,7803177,WEAPONS VIOLATION,26.0,2010,41.88062839,-87.73391143,170312606001001,260600,1001
57935,7495841,BATTERY,39.0,2010,41.8107073,-87.60391984,170313903002017,390300,2017
166069,7565666,DECEPTIVE PRACTICE,32.0,2010,41.88197349,-87.6313123,170318391001063,839100,1063
8130,7782541,ASSAULT,30.0,2010,41.8453237,-87.69523154,170313011002011,301100,2011
87061,7379307,BATTERY,53.0,2010,41.66459291,-87.63905866,170315305033020,530503,3020
42732,7715977,BATTERY,4.0,2010,41.9759544,-87.68490069,170310401003018,040100,3018
331394,7819512,THEFT,6.0,2010,41.94090324,-87.66869378,170310625001014,062500,1014
294780,7730745,THEFT,44.0,2010,41.73625998,-87.62806878,170318424002040,842400,2040
121976,7658484,CRIMINAL DAMAGE,7.0,2010,41.92345499,-87.66012941,170318325002030,832500,2030
248724,7365480,OTHER OFFENSE,53.0,2010,41.68509543,-87.64125820000001,170314912002009,491200,2009
206564,7505658,NARCOTICS,27.0,2010,41.87265564,-87.69606494,170318374002026,837400,2026
47816,7548194,BATTERY,30.0,2010,41.83790126,-87.72315449,170313017022008,301702,2008
88053,7458273,BURGLARY,69.0,2010,41.76745108,-87.61951986,170316904002015,690400,2015
222737,7396692,NARCOTICS,14.0,2010,41.96825168,-87.72713369,170311403012010,140301,2010
162229,7408119,CRIMINAL TRESPASS,25.0,2010,41.88039991,-87.75300855,170312518001008,251800,1008
130557,7727128,CRIMINAL DAMAGE,2.0,2010,42.0030328,-87.69890829,170310206011011,020601,1011
281896,7491034,ROBBERY,20.0,2010,41.92804751,-87.73208597,170312002001013,200200,1013
251934,7814076,OTHER OFFENSE,71.0,2010,41.7557801,-87.66665639,170317104001012,710400,1012
332040,7706409,THEFT,70.0,2010,41.73516861,-87.70331365,170318216004000,821600,4000
146423,7652794,CRIMINAL DAMAGE,67.0,2010,41.77495163,-87.67137778,170316713001023,671300,1023
