,ID,Primary Type,Arrest,Community Area,Year,Latitude,Longitude,FIPS,Tract,Block
4878437,4762567,NARCOTICS,True,67.0,2006,41.759509946,-87.659657562,170316719001038,671900,1038
1677114,6076297,MOTOR VEHICLE THEFT,False,58.0,2008,41.824805641,-87.70936992200001,170315803001008,580300,1008
3687031,2671388,NARCOTICS,True,25.0,2003,41.912799877,-87.78398432899999,170312504005009,250400,5009
3067606,9676345,THEFT,False,8.0,2014,41.903306007,-87.637430004,170318383002001,838300,2001
3783072,10834376,THEFT,False,16.0,2017,41.951151792,-87.71160584299999,170311608005017,160800,5017
3414851,2250755,CRIMINAL DAMAGE,False,49.0,2002,41.686405557,-87.63373167700001,170314912001023,491200,1023
5620764,6410695,BATTERY,False,68.0,2008,41.772671628000005,-87.63259342399999,170316809003002,680900,3002
207065,10382586,ROBBERY,False,16.0,2016,41.95749003,-87.71347074299999,170311605012006,160501,2006
5941003,7057164,ROBBERY,False,44.0,2009,41.736513905,-87.613696209,170314407002001,440700,2001
2702,10005028,NARCOTICS,True,1.0,2015,42.018542803,-87.675963609,170310102021002,010202,1002
1018668,3403420,CRIMINAL DAMAGE,False,62.0,2004,41.802025751,-87.716042341,170316201001004,620100,1004
301719,10561431,THEFT,False,71.0,2016,41.740989245,-87.64862055399999,170317110002007,711000,2007
215651,10398675,ROBBERY,False,7.0,2016,41.929889369,-87.652542825,170310703001017,070300,1017
1032593,3474044,DECEPTIVE PRACTICE,False,25.0,2004,41.898914865,-87.745898649,170312510001013,251000,1013
5816377,6808196,THEFT,False,51.0,2009,41.721964922,-87.570513518,170315103002024,510300,2024
2000832,7530575,CRIMINAL DAMAGE,False,5.0,2010,41.93833753,-87.68649481,170318437002002,843700,2002
1676277,6068971,ASSAULT,False,66.0,2008,41.761976039000004,-87.68184377200001,170316610002012,661000,2012
368439,10682755,THEFT,False,16.0,2016,41.960778173,-87.74273133700001,170311602004001,160200,4001
90389,10170024,BATTERY,False,21.0,2015,41.936652142,-87.698710279,170312108001006,210800,1006
5392362,5919557,CRIMINAL DAMAGE,False,8.0,2007,41.91074006,-87.632455702,170310802012004,080201,2004
2702999,8999900,BATTERY,False,66.0,2013,41.775144517,-87.683532573,170316607001022,660700,1022
1857700,7305758,MOTOR VEHICLE THEFT,False,68.0,2009,41.769801423000004,-87.641704823,170316812004009,681200,4009
2876443,9276314,ROBBERY,False,26.0,2013,41.879753885,-87.726248634,170312607001003,260700,1003
1610123,9493843,CRIMINAL TRESPASS,True,25.0,2014,41.909664252,-87.742728815,170318313001016,831300,1016
1458089,8728595,CRIMINAL DAMAGE,False,46.0,2012,41.745902446,-87.552783907,170314601004010,460100,4010
2663957,8937679,BATTERY,False,30.0,2012,41.848048285,-87.7131814,170313007003005,300700,3005
2189576,7873491,BURGLARY,False,23.0,2010,41.90824421,-87.710292044,170312309001013,230900,1013
3797991,2795367,BATTERY,False,33.0,2003,41.850424032,-87.62702901700001,170318410001041,841000,1041
170071,10316604,OTHER OFFENSE,False,68.0,2015,41.786463914,-87.64981626299999,170316806001003,680600,1003
257950,10482287,CRIMINAL DAMAGE,False,69.0,2016,41.765320132,-87.60921401200001,170316909004000,690900,4000
5808508,6789865,ASSAULT,True,43.0,2009,41.767185091,-87.58001090299999,170314302002003,430200,2003
3224468,9953551,BATTERY,False,71.0,2015,41.757151024,-87.651483467,170317102003002,710200,3002
2020459,7560747,NARCOTICS,True,46.0,2010,41.742067735,-87.544212144,170314602001007,460200,1007
5422246,5986446,NARCOTICS,True,26.0,2007,41.873330646,-87.72540985299999,170312609002002,260900,2002
5492367,6147204,THEFT,False,43.0,2008,41.76265148,-87.563855639,170314313021001,431302,1001
784071,11234568,MOTOR VEHICLE THEFT,False,30.0,2018,41.847963034,-87.72133386200001,170313005001012,300500,1012
282641,10528559,THEFT,False,25.0,2016,41.894767814,-87.745800754,170312517001004,251700,1004
1736687,6410819,CRIMINAL DAMAGE,False,66.0,2008,41.780517322,-87.68977721600001,170318350004007,835000,4007
5428215,5999011,BURGLARY,False,42.0,2008,41.777751828,-87.61315103700001,170314207005006,420700,5006
372016,10688622,BATTERY,True,28.0,2016,41.882144043000004,-87.682152139,170318378001036,837800,1036
5628948,6428350,ASSAULT,False,46.0,2008,41.736336,-87.559710904,170314606001006,460600,1006
2011985,7547939,CRIMINAL DAMAGE,True,19.0,2010,41.924071259,-87.758914941,170311912001002,191200,1002
979690,3244479,BURGLARY,False,43.0,2004,41.767581306,-87.572671287,170314301012002,430101,2002
672996,1978951,CRIMINAL DAMAGE,False,,2002,41.811400502,-87.697974655,170318428005005,842800,5005
5051537,5148909,CRIMINAL DAMAGE,False,22.0,2006,41.928243665,-87.717833044,170312207024012,220702,4012
370473,10685778,MOTOR VEHICLE THEFT,True,42.0,2016,41.783257718,-87.601129129,170314204001006,420400,1006
2551029,8750280,BATTERY,False,38.0,2012,41.815901118,-87.623013703,170313807001002,380700,1002
4283937,3511384,THEFT,False,49.0,2004,41.700686057,-87.631317543,170314910005006,491000,5006
4821299,4649551,NARCOTICS,True,27.0,2006,41.871692279,-87.69604146100001,170318374002031,837400,2031
3246475,9994661,MOTOR VEHICLE THEFT,False,75.0,2015,41.699628276,-87.644266192,170317307001024,730700,1024
1369038,8583942,NARCOTICS,True,29.0,2012,41.867163299,-87.71851841200001,170318430001022,843000,1022
4413523,3751766,DECEPTIVE PRACTICE,False,44.0,2004,41.744727875,-87.616371084,170314403002014,440300,2014
3806111,2806907,ROBBERY,False,44.0,2003,41.750523732,-87.622979997,170314403005000,440300,5000
3978241,3056945,BATTERY,True,58.0,2003,41.81232566,-87.709047203,170315804004004,580400,4004
226716,10419514,CRIMINAL TRESPASS,False,20.0,2016,41.921458668,-87.735249083,170312004012002,200401,2002
5962016,7095110,CRIMINAL TRESPASS,True,32.0,2009,41.886179873,-87.624523664,170313201002030,320100,2030
6010841,7187672,ASSAULT,False,23.0,2009,41.90624044,-87.72972646299999,170312306003013,230600,3013
4709110,4432543,DECEPTIVE PRACTICE,True,6.0,2005,41.93991842,-87.653288878,170310630001002,063000,1002
87155,10163282,THEFT,False,39.0,2015,41.816012995,-87.604512613,170313903002004,390300,2004
3868227,2899446,BURGLARY,False,49.0,2003,41.699967403,-87.616703714,170314909023025,490902,3025
40439,10075544,BATTERY,False,38.0,2015,41.823354955,-87.619977905,170318359002014,835900,2014
1983775,7505583,BATTERY,False,3.0,2010,41.963406571,-87.66977995100001,170310319002004,031900,2004
4247993,3452590,MOTOR VEHICLE THEFT,False,21.0,2004,41.943337964,-87.717522483,170318311001019,831100,1019
3180887,9866270,ASSAULT,False,24.0,2014,41.900955806,-87.69683418,170312409001014,240900,1014
5768849,6707513,BATTERY,False,6.0,2008,41.961584251,-87.66975106,170310602001000,060200,1000
5891121,6962047,BATTERY,False,2.0,2009,42.014493615,-87.69022778799999,170310202002007,020200,2007
4203722,3382068,BATTERY,False,65.0,2004,41.771047376,-87.72256774600001,170316505001000,650500,1000
3940716,3003628,NARCOTICS,True,63.0,2003,41.794519322,-87.693821441,170316304002015,630400,2015
2924661,9353384,DECEPTIVE PRACTICE,False,77.0,2013,41.976814727,-87.659880317,170310308004000,030800,4000
4709049,4432448,ASSAULT,True,7.0,2005,41.932012618,-87.64094011600001,170310701013012,070101,3012
2314950,8119582,ROBBERY,False,59.0,2011,41.82747705,-87.68239456200001,170315905001037,590500,1037
3013891,9557673,OTHER OFFENSE,False,51.0,2014,41.700480236,-87.563194799,170318388001010,838800,1010
179534,10333153,NARCOTICS,True,17.0,2015,41.948774408,-87.78637745700001,170311702003013,170200,3013
3056563,9659011,OTHER OFFENSE,False,19.0,2014,41.922653120999996,-87.748708775,170311911001007,191100,1007
5239729,5606440,NARCOTICS,True,17.0,2007,41.937856803,-87.820633717,170311707002018,170700,2018
2835470,9210416,OTHER OFFENSE,False,53.0,2013,41.66801033,-87.63917566399999,170315305032035,530503,2035
1485983,4974528,BATTERY,False,71.0,2006,41.741229943,-87.664795289,170317112001022,711200,1022
5139335,5358401,CRIMINAL DAMAGE,False,28.0,2007,41.869800814,-87.68367627,170318382001022,838200,1022
3728841,2730910,BATTERY,False,29.0,2003,41.859852154,-87.72254939,170318387002017,838700,2017
3107542,9739907,DECEPTIVE PRACTICE,False,73.0,2014,41.716871942,-87.64673754299999,170317304003005,730400,3005
6039201,7240541,MOTOR VEHICLE THEFT,False,44.0,2009,41.735752519,-87.62542903200001,170318424002070,842400,2070
3355147,2152674,ASSAULT,True,40.0,2002,41.794322528,-87.624737225,170314005001007,400500,1007
4967377,4953291,NARCOTICS,True,35.0,2006,41.833536592,-87.62181332200001,170318395001011,839500,1011
4926010,4864152,BATTERY,False,23.0,2006,41.902816636,-87.708368526,170312309002018,230900,2018
1553375,5537462,NARCOTICS,True,71.0,2007,41.750618264,-87.64573672799999,170317108001007,710800,1007
2679108,8960738,OTHER OFFENSE,False,77.0,2013,41.989620619,-87.661536721,170310305001006,030500,1006
2062554,7625404,CRIMINAL DAMAGE,False,67.0,2010,41.764828675,-87.65411099299999,170316718001000,671800,1000
789650,2330190,ASSAULT,False,66.0,2002,41.783871363,-87.684988102,170318350001025,835000,1025
4937381,4888186,THEFT,False,75.0,2006,41.682548089,-87.66150793899999,170315303004019,530300,4019
1295111,4692073,NARCOTICS,True,29.0,2006,41.860105385,-87.720116811,170318387001030,838700,1030
5672967,6519039,PROSTITUTION,True,22.0,2008,41.917357192,-87.710684735,170312211002029,221100,2029
5084357,5226401,GAMBLING,True,28.0,2007,41.865191675,-87.660061808,170318429003006,842900,3006
1099461,3941703,BURGLARY,False,66.0,2005,41.772734699000004,-87.690793504,170316608003006,660800,3006
2904269,9320190,THEFT,False,52.0,2013,41.720828448,-87.53649771799999,170315202001003,520200,1003
3093210,9717199,THEFT,False,38.0,2014,41.816651278,-87.615664827,170318360001001,836000,1001
4687692,4391616,BATTERY,False,40.0,2005,41.801181128,-87.627962486,170318361002000,836100,2000
350789,10652669,THEFT,False,41.0,2016,41.799197912,-87.587271736,170314109002001,410900,2001
4704044,4421995,BATTERY,False,69.0,2005,41.757699431,-87.616688526,170316913001024,691300,1024
1536223,5383511,BATTERY,False,6.0,2007,41.942252392,-87.643402299,170310619013000,061901,3000
5361084,5847823,NARCOTICS,True,26.0,2007,41.877711301,-87.725566622,170312608001015,260800,1015
4997579,5022762,CRIMINAL TRESPASS,True,42.0,2006,41.783576522,-87.607256009,170314205002002,420500,2002
3501902,2391506,CRIMINAL TRESPASS,False,33.0,2002,41.85102174,-87.618954852,170318410001082,841000,1082
1939573,7437024,MOTOR VEHICLE THEFT,False,23.0,2010,41.902569558,-87.732516075,170318421004008,842100,4008
2420511,8281154,BATTERY,False,25.0,2011,41.876552273,-87.763379746,170312521022003,252102,2003
4279248,3504033,PROSTITUTION,True,37.0,2004,41.820384954,-87.632344948,170318355001010,835500,1010
676033,11244927,ASSAULT,False,29.0,2018,41.868404619,-87.722805757,170318430002000,843000,2000
2170787,7809779,DECEPTIVE PRACTICE,False,49.0,2010,41.693890254,-87.618272381,170314909013021,490901,3021
2266606,8036216,ROBBERY,True,32.0,2011,41.879505465,-87.626683155,170313204001020,320400,1020
2481015,8436873,BATTERY,False,44.0,2012,41.745083371,-87.60137248299999,170314401024000,440102,4000
5118113,5311997,BATTERY,False,26.0,2007,41.879631751,-87.736454469,170312605001004,260500,1004
2625237,8875674,THEFT,False,28.0,2012,41.881609458,-87.657546635,170318331003000,833100,3000
2072800,7641629,NARCOTICS,True,49.0,2010,41.693176605,-87.6231207,170314909012026,490901,2026
6051037,7263871,BATTERY,True,68.0,2009,41.769925563,-87.637267875,170316812003013,681200,3013
388794,10716914,BURGLARY,False,43.0,2016,41.754580755,-87.561437915,170314313012002,431301,2002
246050,10457179,MOTOR VEHICLE THEFT,False,19.0,2016,41.928563581999995,-87.764431053,170311907011013,190701,1013
605171,11118994,THEFT,False,66.0,2017,41.763899508,-87.690562767,170316610005005,661000,5005
1727675,6362001,THEFT,False,43.0,2008,41.751769296,-87.56328931899999,170314604001001,460400,1001
388693,10716769,ASSAULT,False,5.0,2016,41.944973486,-87.68365617399999,170310509001013,050900,1013
604356,11117846,MOTOR VEHICLE THEFT,False,39.0,2017,41.804115983,-87.58647746700001,170313907001007,390700,1007
2285205,8066554,CRIMINAL DAMAGE,False,46.0,2011,41.728306222,-87.54638447399999,170314610001030,461000,1030
1986310,7508939,THEFT,False,28.0,2010,41.885717765,-87.640081425,170312801001014,280100,1014
3198563,9903938,BATTERY,False,43.0,2014,41.772448981,-87.583838871,170314302005004,430200,5004
4083143,11190216,THEFT,False,60.0,2017,41.838097505,-87.642026802,170316004002009,600400,2009
3814125,2818075,OTHER OFFENSE,False,70.0,2003,41.745790271,-87.735900198,170317003013008,700301,3008
5564333,6294354,DECEPTIVE PRACTICE,True,14.0,2008,41.968112481,-87.739883673,170311404004016,140400,4016
3381559,2196146,BATTERY,True,31.0,2002,41.851910602,-87.67828921700001,170318413001000,841300,1000
3020913,9578265,BATTERY,False,42.0,2014,41.781560138,-87.615660279,170314008001007,400800,1007
1006982,3350776,ROBBERY,False,28.0,2004,41.885912148,-87.65331473100001,170318330001040,833000,1040
4945076,4903973,THEFT,False,25.0,2006,41.886530554000004,-87.74438154,170312518003004,251800,3004
5994434,7155970,BURGLARY,False,71.0,2009,41.755667785,-87.675739396,170317104005020,710400,5020
890541,2901650,CRIMINAL TRESPASS,True,69.0,2003,41.765072132,-87.62489789,170316911001015,691100,1015
32918,10062633,CRIMINAL TRESPASS,True,68.0,2015,41.770525914000004,-87.63535148700001,170316812003013,681200,3013
2274654,8048438,CRIMINAL DAMAGE,True,16.0,2011,41.938980377,-87.735743293,170311612002004,161200,2004
2683505,8967706,ROBBERY,False,53.0,2012,41.675275589,-87.66010110299999,170315304002041,530400,2041
793070,2348807,BATTERY,False,68.0,2002,41.777352801,-87.63746253299999,170316809004020,680900,4020
4482349,3891314,BATTERY,False,77.0,2005,41.984685103000004,-87.655221829,170310306041000,030604,1000
4807975,4623747,BURGLARY,False,1.0,2006,42.013896652,-87.66687824700001,170310103003007,010300,3007
1838056,7181334,CRIMINAL DAMAGE,False,28.0,2009,41.886544551,-87.664740389,170318330002022,833000,2022
1416206,8658125,BATTERY,True,22.0,2012,41.914602143,-87.710208167,170312227001008,222700,1008
5253364,5633878,THEFT,False,1.0,2007,42.010151385,-87.676973588,170310107012010,010701,2010
3456421,2318118,NARCOTICS,True,45.0,2002,41.739738865999996,-87.57576267,170314503003008,450300,3008
4487347,3902466,MOTOR VEHICLE THEFT,False,63.0,2005,41.791755865,-87.700269908,170316308001013,630800,1013
1549777,5505760,ASSAULT,False,44.0,2007,41.741278111999996,-87.600682867,170314401021013,440102,1013
687906,11255599,BATTERY,True,49.0,2018,41.691669782,-87.623979386,170314913001004,491300,1004
4031590,3130230,NARCOTICS,True,26.0,2003,41.875101625,-87.738692364,170312605001038,260500,1038
2453286,8364627,NARCOTICS,True,71.0,2011,41.741069956,-87.643761026,170317109002018,710900,2018
3941797,3005128,DECEPTIVE PRACTICE,False,66.0,2003,41.778840927,-87.71126755600001,170316604003014,660400,3014
3362599,2164781,BATTERY,True,31.0,2002,41.859250161,-87.657690331,170313106001004,310600,1004
5945871,7065867,NARCOTICS,True,59.0,2009,41.823996374000004,-87.68611337899999,170315801002031,580100,2031
3565687,2496331,THEFT,False,31.0,2002,41.842416891,-87.68531489700001,170318413002020,841300,2020
3637187,2600043,ASSAULT,True,32.0,2003,41.883211225,-87.62998041200001,170318391001065,839100,1065
4911147,4833721,OTHER OFFENSE,False,32.0,2006,41.880652933,-87.634367274,170318391001086,839100,1086
1103829,3796107,NARCOTICS,True,35.0,2005,41.828695765999996,-87.613016949,170313511003001,351100,3001
5673233,6519516,NARCOTICS,True,40.0,2008,41.792416366,-87.624028472,170314005001010,400500,1010
2965391,9418743,NARCOTICS,True,65.0,2013,41.77321738,-87.7208828,170316503022029,650302,2029
2786519,9134362,OFFENSE INVOLVING CHILDREN,False,66.0,2013,41.774535925,-87.699365115,170316608005001,660800,5001
4822391,4651753,ROBBERY,False,33.0,2006,41.848104103000004,-87.62552404,170318410001038,841000,1038
3339938,2127839,ARSON,False,30.0,2002,41.843390711,-87.730603804,170313018023007,301802,3007
1469833,8762801,BATTERY,False,38.0,2012,41.816794675,-87.60791175600001,170313801001032,380100,1032
5328775,5784392,THEFT,False,40.0,2007,41.79771831,-87.62092241799999,170314003001009,400300,1009
4034593,3134824,ROBBERY,False,1.0,2004,42.018222655,-87.66472074299999,170310103002000,010300,2000
971733,3211431,ASSAULT,True,28.0,2004,41.874363279,-87.643013039,170318419001052,841900,1052
3296257,2054602,THEFT,True,,2002,41.947072600000006,-87.743611424,170318317001046,831700,1046
3348265,2141526,NARCOTICS,True,43.0,2002,41.753076082,-87.567469931,170314312001031,431200,1031
2345361,8165993,NARCOTICS,True,19.0,2011,41.930781568,-87.766226797,170311907011002,190701,1002
5914307,7006278,ROBBERY,False,21.0,2009,41.941770514,-87.723598681,170318311004010,831100,4010
2270182,8041733,CRIMINAL TRESPASS,True,23.0,2011,41.91058325,-87.726353375,170312305001012,230500,1012
2236074,7989486,BATTERY,False,43.0,2011,41.758365623,-87.561509844,170314313022014,431302,2014
3891150,2932582,THEFT,False,1.0,2003,42.018192882,-87.66667882799999,170310103002012,010300,2012
3281845,2029298,ROBBERY,False,,2002,41.88728285,-87.756894211,170312519002001,251900,2001
3727718,2729318,THEFT,True,32.0,2003,41.87911226,-87.62611097799999,170313204001019,320400,1019
3153571,9818046,BURGLARY,False,31.0,2014,41.85731408,-87.658855995,170313106002003,310600,2003
4589937,4160968,INTERFERENCE WITH PUBLIC OFFICER,True,25.0,2005,41.909991094,-87.74922109799999,170312502002015,250200,2015
1477940,1934650,ASSAULT,False,,2002,41.968767051,-87.74122712399999,170311404005033,140400,5033
3607680,2557100,THEFT,False,38.0,2003,41.806837117,-87.619526631,170313814001017,381400,1017
1352259,8556506,WEAPONS VIOLATION,True,35.0,2012,41.830697249,-87.61447689100001,170313511001003,351100,1003
3757485,2768717,BATTERY,False,32.0,2003,41.869691442,-87.62747782299999,170318390003010,839000,3010
842614,2628962,THEFT,False,77.0,2003,41.998169872,-87.66219361799999,170310302001002,030200,1002
3973566,11101403,OTHER OFFENSE,True,16.0,2017,41.96262973,-87.74044931,170311601001022,160100,1022
3807104,2808218,BATTERY,False,28.0,2003,41.877514327,-87.689421855,170312808001003,280800,1003
1839127,7190127,THEFT,False,67.0,2009,41.792863743000005,-87.674262877,170316704001027,670400,1027
