Inspection ID,DBA Name,AKA Name,License #,Address,City,State,Zip,Inspection Date,Inspection Type,Results
2060098,PATIO RESTAURANT,PATIO RESTAURANT,8042,1503 W TAYLOR ,CHICAGO,IL,60607,06/12/2017,Canvass,Fail
2060087,JUBRANOS,JUBRANOS,1932544,1519 W TAYLOR ,CHICAGO,IL,60607,06/12/2017,Canvass,Fail
2060084,THE CHICAGO CLUB,THE CHICAGO CLUB,36751,81 E VAN BUREN ,CHICAGO,IL,60605,06/12/2017,Canvass,Pass
2060080,LATINICITY,LONCHERIA BY LATINICITY,2327196,108 N ,CHICAGO,IL,60602,06/12/2017,Canvass,Pass w/ Conditions
2060077,SUBWAY,SUBWAY,2391330,100 W RANDOLPH ,CHICAGO,IL,60601,06/12/2017,Canvass,Fail
2060162,ROTI MEDITERRANEAN GRILL,ROTI,2059986,33 N DEARBORN ,CHICAGO,IL,60602,06/12/2017,Canvass,Fail
2060057,DEPASADA RESTAURANT,DEPASADA RESTAURANT,1818916,1517 W TAYLOR ,CHICAGO,IL,60607,06/12/2017,Canvass,Pass
2060053,CBA,CBA,2363833,11 N WELLS ,CHICAGO,IL,60606,06/12/2017,Canvass Re-Inspection,Pass
2060031,Goodhart Group Corp.,EDIBLE ARRANGEMENTS,1800030,1239 S MICHIGAN ,CHICAGO,IL,60605,06/09/2017,Canvass,Pass
2060023,EUREST DINING,EUREST DINING,2511532,111 S WACKER ,CHICAGO,IL,60606,06/09/2017,License,Pass
2060011,GIORDANO'S RESTAURANT,GIORDANO'S RESTAURANT,2184219,1340 S MICHIGAN ,CHICAGO,IL,60605,06/09/2017,Canvass,Pass
2060018,COSI,COSI,1597223,33 N DEARBORN ,CHICAGO,IL,60602,06/09/2017,Canvass,Pass w/ Conditions
2060005,VOLCANO SUSHI CAFE,VOLCANO SUSHI CAFE,2373791,1062 W TAYLOR ,CHICAGO,IL,60607,06/09/2017,Canvass,Pass
2065228,ARAMARK/1ST & FRESH CATERING,1ST & FRESH CATERING,1888834,205 W Randolph ,CHICAGO,IL,60606,06/09/2017,Canvass,Pass w/ Conditions
2065227,"LA COCINA MEXICAN GRILL, LLC",LA COCINA MEXICAN GRILL,1926508,45 N WELLS ,CHICAGO,IL,60606,06/09/2017,Canvass,Pass
2059971,HAWKEYE'S BAR & GRILL INC,HAWKEYE'S BAR & GRILL INC,14380,1458 W TAYLOR ,CHICAGO,IL,60607,06/09/2017,Canvass,Pass
2059963,SUBWAY #3333,SUBWAY #3333,1492229,62 E JACKSON ,CHICAGO,IL,60604,06/09/2017,Canvass Re-Inspection,Pass
2065226,SIAM  RICE THAI CUISINE,SIAM  RICE THAI CUISINE,1403374,117 N WELLS ,CHICAGO,IL,60606,06/09/2017,Canvass,Pass
2059945,MAIN DINING,MAIN DINING,43331,65 W JACKSON ,CHICAGO,IL,60604,06/09/2017,Canvass Re-Inspection,Pass
2059932,Davanti Enotecca,Davanti Enotecca,46666,1359 W TAYLOR ,CHICAGO,IL,60607,06/09/2017,Canvass,Pass
2059923,CHIPOTLE MEXICAN GRILL,CHIPOTLE MEXICAN GRILL,1044712,10 E JACKSON ,CHICAGO,IL,60604,06/08/2017,Short Form Complaint,Pass
2065225,FRESHII,FRESHII,2398385,200 W RANDOLPH ,CHICAGO,IL,60606,06/08/2017,Canvass,Pass
2059903,ROSATIS PIZZA,ROSATIS PIZZA,2245702,1339 S HAL,CHICAGO,IL,60607,06/08/2017,Complaint,Fail
2059901,MCCORMICK & SCHMICK'S SEAFOOD RESTAURANT,MCCORMICK & SCHMICK'S,1621667,1 E WACKER ,CHICAGO,IL,60601,06/08/2017,Canvass,Fail
2059895,"ITALIAN VILLAGE RESTAURANT, INC.",ITALIAN VILLAGE / VIVERE,1237,71 W MONROE ,CHICAGO,IL,60603,06/08/2017,Canvass,Pass
2065224,POTBELLY SANDWICH WORKS,POTBELLY SANDWICH WORKS,1801888,225 W RANDOLPH ,CHICAGO,IL,60606,06/08/2017,Canvass,Fail
2059885,SUBWAY #3333,SUBWAY #3333,1492229,62 E JACKSON ,CHICAGO,IL,60604,06/08/2017,Canvass Re-Inspection,Fail
2059874,FRANCESCA'S ON TAYLOR,FRANCESCA'S ON TAYLOR,23577,1400 W TAYLOR ,CHICAGO,IL,60607,06/08/2017,Canvass,Fail
2059868,WOW BAO,WOW BAO,1845262,1 W WACKER ,CHICAGO,IL,60601,06/08/2017,Canvass,Pass
2059981,REVIVAL FOOD HALL,CAFE/ BUDLONG/ UNION SQUARE PIZZA,2446206,125 S CLARK ,CHICAGO,IL,60603,06/08/2017,Recent Inspection,Pass
2059771,SUBWAY,SUBWAY,2202890,333 E BENTON ,CHICAGO,IL,60601,06/07/2017,Canvass,Pass
2065223,ARAMARK NUVEEN INVESTMENTS CAFE,ARAMARK NUVEEN INVESTMENTS CAFE,1904569,333 W WACKER ,CHICAGO,IL,60606,06/08/2017,Canvass,Pass
2059855,GUCKENHEIMER & CNA,HUBBARD'S,1598117,333 S WABASH ,CHICAGO,IL,60604,06/08/2017,Complaint,Pass
2059854,ELEPHANT & CASTLE PUB & RESTAURANT,ELEPHANT & CASTLE PUB & RESTAUANT,2142609,111 W ADAMS ,CHICAGO,IL,60603,06/08/2017,Canvass,Pass
2065222,GOODWIN'S,GOODWIN'S RESTAURANT,2348968,333 W WACKER ,CHICAGO,IL,60606,06/08/2017,Canvass,Pass
2059838,CAFFECAFE,CAFFECAFE,1717240,1 E WACKER ,CHICAGO,IL,60601,06/08/2017,Canvass,Pass
2065221,GOODWIN'S RESTAURANT,GOODWIN'S RESTAURANT,2359269,1 N FRANKLIN ,CHICAGO,IL,60606,06/08/2017,Canvass,Pass
2059825,STAX CAFE,STAX CAFE,2043064,1401 W TAYLOR ,CHICAGO,IL,60607,06/08/2017,Canvass,Fail
2059808,BACCI PIZZA LITTLE ITALY INC.,BACCI PIZZA,2458253,1421 W TAYLOR ,CHICAGO,IL,60607,06/07/2017,Canvass Re-Inspection,Pass
2059809,STARBUCKS COFFEE #289,STARBUCKS COFFEE #289,23047,10 S RIVERSIDE ,CHICAGO,IL,60606,06/07/2017,Canvass,Pass
2059812,MICKEY'S  CHICKEN,MICKEY'S CHICKEN,2002562,408 S CLARK ,CHICAGO,IL,60605,06/07/2017,Canvass,Fail
2059807,MACY'S,WALNUT ROOM,61206,111 N ,CHICAGO,IL,60602,06/07/2017,Complaint,Pass
2059790,JUST SALAD,JUST SALAD,2496204,10 S RIVERSIDE ,CHICAGO,IL,60606,06/07/2017,Canvass,Pass
2059463,ELLA'S CORNER,ELLA'S CORNER,2535459,1258 W JACKSON ,CHICAGO,IL,60607,06/01/2017,License,Pass
2059782,TAYLOR FOOD MART,TAYLOR FOOD MART,2120863,1059 W TAYLOR ,CHICAGO,IL,60607,06/07/2017,Canvass,Pass
2059459,STARBUCKS COFFEE #209,STARBUCKS COFFEE #209,23013,225 N MICHIGAN ,CHICAGO,IL,60601,06/01/2017,Complaint Re-Inspection,Pass
2059569,BOCKWINKELS,BOCKWINKELS,1491357,222 N COLUMBUS ,CHICAGO,IL,60601,06/02/2017,Canvass,Pass
2059769,ARAMARK-FRESHII STORE# 1889,ARAMARK-FRESHII STORE #1889,2423436,1154 S CLARK ,CHICAGO,IL,60605,06/07/2017,Canvass,Pass w/ Conditions
2059760,CAFFE BACI,CAFFE BACI,1822283,10 S RIVERSIDE ,CHICAGO,IL,60606,06/07/2017,Canvass,Pass
2059763,DELMONICO,DELMONICO,1356630,111 W WASHINGTON ,CHICAGO,IL,60602,06/07/2017,Canvass,Fail
2059755,THAI BOWL,THAI BOWL,54665,1049 W TAYLOR ,CHICAGO,IL,60607,06/07/2017,Canvass,Fail
2059754,BOCKWINKEL'S,BOCKWINKEL'S,44759,155 N HARBOR ,CHICAGO,IL,60601,06/07/2017,Canvass,Pass
2059753,TARGET STORE # 1889,TARGET/ STARBUCKS,1515016,1154 S CLARK ,CHICAGO,IL,60605,06/07/2017,Short Form Complaint,Fail
2059703,NAF NAF GRILL,NAF NAF GRILL,2263714,326 N MICHIGAN ,CHICAGO,IL,60601,06/06/2017,Complaint Re-Inspection,Pass
2059733,HANDCUT FOODS,GEMS WORLD ACADEMY CHICAGO,2354960,350 E SOUTH WATER ,CHICAGO,IL,60601,06/07/2017,Canvass Re-Inspection,Pass
2059722,DEMITASSE,DEMITASSE,28260,1066 W TAYLOR ,CHICAGO,IL,60607,06/07/2017,Canvass,Pass
2059728,SOUTH BRANCH,SOUTH BRANCH,2065037,100 S WACKER ,CHICAGO,IL,60606,06/07/2017,Canvass,Fail
2059706,MOJO SOUTH WACKER,MOJO SOUTH WACKER,2534918,200 S WACKER ,312CHICAGO,IL,60606,06/06/2017,License,Pass
2059709,ARTISTS SNACK SHOP,ARTISTS SNACH SHOP,2202580,412 S MICHIGAN ,CHICAGO,IL,60605,06/06/2017,Canvass,Pass
2059699,MARIO'S ITALIAN  LEMONADE INC,MARIO'S ITALIAN  LEMONADE INC,21500,1068 W TAYLOR ,CHICAGO,IL,60607,06/06/2017,Canvass,Pass
2059704,VAPIANO,VAPIANO,2232969,44 S WABASH ,CHICAGO,IL,60603,06/06/2017,Complaint,Fail
2059684,LAKESHORE SPORT & FITNESS,LAKESHORE SPORT & FITNESS,2359175,211 N ,CHICAGO,IL,60601,06/06/2017,Canvass,Pass
2059668,CURRY ON FIRE,CURRY ON FIRE,2535924,1030 W TAYLOR ,CHICAGO,IL,60607,06/06/2017,License,Pass
2059667,HAMPTON INN CHICAGO DOWNTOWN,HAMPTON INN CHICAGO DOWNTOWN,2390848,68 E WACKER ,CHICAGO,IL,60601,06/06/2017,Canvass Re-Inspection,Pass
2059670,I DREAM OF FALAFEL,IDOF,2327396,243 S WABASH ,CHICAGO,IL,60604,06/06/2017,Canvass,Pass w/ Conditions
2059654,HEAVEN ON SEVEN,GARLAND OFFICE LLC,47013,111 N WABASH ,CHICAGO,IL,60602,06/06/2017,Canvass,Pass
2059644,"VHC LOWER, LLC",3RD FLOOR - BANQUET/MEETING ROOMS(LL KITCHEN),2314238,203 N WABASH ,CHICAGO,IL,60601,06/06/2017,Canvass,Pass
1982009,POCKETS,POCKETS,1898798,1009 W MADISON ,CHICAGO,IL,60607,01/24/2017,Canvass,Pass
2059622,FRESHII,FRESHII,2309263,50 E WASHINGTON ,CHICAGO,IL,60602,06/06/2017,Canvass Re-Inspection,Pass
1982007,CHIPOTLE MEXICAN GRILL,CHIPOTLE MEXICAN GRILL,1379435,235 W LAKE ,CHICAGO,IL,60606,01/24/2017,Canvass,Pass
2059628,SUBWAY #3333,SUBWAY #3333,1492229,62 E JACKSON ,CHICAGO,IL,60604,06/06/2017,Canvass,Fail
2059618,"VHC LOWER, LLC",3RD FLOOR - BANQUET/MEETING ROOMS(LL KITCHEN),2516654,203 N WABASH ,CHICAGO,IL,60601,06/06/2017,License,Pass
2059608,PRIMO'S CHICAGO PIZZA,PRIMOS PIZZA,2535057,816 W VAN BUREN ,CHICAGO,IL,60607,06/06/2017,License,Pass w/ Conditions
2059570,UNION LEAGUE CLUB OF CHICAGO,HERITAGE ROOM,43323,65 W JACKSON ,CHICAGO,IL,60604,06/02/2017,Canvass,Pass
2065220,PRET-A-MANGER,PRET A MANAGER,2256573,120 S RIVERSIDE ,CHICAGO,IL,60606,06/02/2017,Canvass,Pass
2059564,UNION LEAGUE CLUB,WIGWAM ROOM,43329,65 W JACKSON ,CHICAGO,IL,60604,06/02/2017,Canvass,Pass
2059566,CAFE MICHELLE,CAFE MICHELLE,2464372,200 N LAKEFRONT ,CHICAGO,IL,60601,06/02/2017,Canvass Re-Inspection,Pass
2059560,CARVERY,CARVERY,43330,65 W JACKSON ,CHICAGO,IL,60604,06/02/2017,Canvass,Pass
2059540,MAIN DINING,MAIN DINING,43331,65 W JACKSON ,CHICAGO,IL,60604,06/02/2017,Canvass,Fail
2065219,PROTEIN BAR,PROTEIN BAR,2245384,120 S RIVERSIDE ,CHICAGO,IL,60606,06/02/2017,Canvass,Pass w/ Conditions
2059539,Palmer House Hilton,Palmer House Hilton,1069158,17 E MONROE ,CHICAGO,IL,60603,06/02/2017,Complaint Re-Inspection,Pass
2059519,"COMPASS GROUP USA, INC",CAFE 41,2134172,300 E RANDOLPH ,CHICAGO,IL,60601,06/02/2017,Canvass,Fail
2059518,"COMPASS GROUP USA, INC",CAFE 300,2074568,300 E RANDOLPH ,CHICAGO,IL,60601,06/02/2017,Canvass,Fail
2065212,"ROTI 200 WEST RANDOLPH, LLC",ROTI,2087609,200 W RANDOLPH ,CHICAGO,IL,60606,06/01/2017,Canvass,Pass
2059511,FRESHII RESTAURANT,FRESHII,2463388,17 E MONROE ,CHICAGO,IL,60603,06/02/2017,Canvass,Pass
2059510,THE PUB,THE PUBLICAN,1821706,837 W FULTON MARKET ,CHICAGO,IL,60607,06/02/2017,Canvass Re-Inspection,Pass
2065217,TOKYO LUNCH BOXES & CATERING,TOKYO LUNCH BOXES & CATERING,1168589,37 N WELLS ,CHICAGO,IL,60606,06/02/2017,Canvass,Pass
2065211,BLACKWOOD BBQ,BLACKWOOD BBQ,2261699,305-307 W LAKE ,CHICAGO,IL,60606,06/01/2017,Canvass,Pass
2065216,CBA,CBA,2363833,11 N WELLS ,CHICAGO,IL,60606,06/02/2017,Canvass,Fail
2059481,PUB,PUBLICAN QUALITY MEATS,2099242,825 W FULTON MARKET ,CHICAGO,IL,60607,06/02/2017,Canvass,Pass
2059464,COCO'S FAMOUS FRIED LOBSTER,COCO'S FAMOUS FRIED LOBSTER,1737961,426 S CLARK ,CHICAGO,IL,60605,06/01/2017,Canvass,Pass w/ Conditions
2065214,MONK'S PUB,MONK'S PUB,1077,205-207 W LAKE ,CHICAGO,IL,60606,06/01/2017,Canvass,Pass
2059441,"PANDA EXPRESS, INC","PANDA EXPRESS, INC",1649700,130 E RANDOLPH ,CHICAGO,IL,60601,06/01/2017,Canvass,Pass
2065213,SUSHI SAI,SUSHI SAI,1893197,123 N WACKER ,CHICAGO,IL,60606,06/01/2017,Complaint,Pass w/ Conditions
2059429,AL'S BEEF,AL'S BEEF,2314740,234 S WABASH ,CHICAGO,IL,60604,06/01/2017,Canvass,Pass w/ Conditions
2059422,THIRD RAIL TAVERN,THIRD RAIL TAVERN,1742274,1133 W MADISON ,CHICAGO,IL,60607,06/01/2017,Complaint,Pass w/ Conditions
2059424,DUNKIN DONUTS,DUNKIN DONUTS,1842575,27 E LAKE ,CHICAGO,IL,60601,06/01/2017,Complaint Re-Inspection,Pass
2059428,OASIS CAFE,OASIS CAFE,1898430,21 N WABASH ,CHICAGO,IL,60602,06/01/2017,Canvass,Pass
2059415,ARBYS,ARBYS,1596630,100 W RANDOLPH ,CHICAGO,IL,60601,06/01/2017,Canvass Re-Inspection,Pass
2059410,ACE HOTEL CHICAGO,ACE HOTEL CHICAGO,2501655,311-319 N MORGAN ,CHICAGO,IL,60607,06/01/2017,License Re-Inspection,Pass
2059408,ACE HOTEL CHICAGO,ACE HOTEL CHICAGO,2501662,311-319 N MORGAN ,CHICAGO,IL,60607,06/01/2017,License Re-Inspection,Pass
2059407,MCDONALD'S #6491,MCDONALD'S,2009449,36 W RANDOLPH ,CHICAGO,IL,60601,06/01/2017,Complaint Re-Inspection,Pass
2059405,SUBWAY # 26771,SUBWAY,2458696,35 W VAN BUREN ,CHICAGO,IL,60605,06/01/2017,Canvass,Pass
2059402,ACE HOTEL CHICAGO,ACE HOTEL CHICAGO,2501658,311-319 N MORGAN ,CHICAGO,IL,60607,06/01/2017,License Re-Inspection,Pass
2059404,COLUMBUS BUILDING CAFE,SONNY'S CAFE,2164133,280 S COLUMBUS ,CHICAGO,IL,60603,06/01/2017,Canvass Re-Inspection,Pass
2059398,ACE HOTEL CHICAGO,ACE HOTEL CHICAGO,2501654,311-319 N MORGAN ,CHICAGO,IL,60607,06/01/2017,License Re-Inspection,Pass
2059358,7-11 34724 B,7-11 34724 B,2418990,128 N LA SALLE ,CHICAGO,IL,60602,05/31/2017,Canvass,Pass
2059357,HANDCUT FOODS,GEMS WORLD ACADEMY CHICAGO,2354960,350 E SOUTH WATER ,CHICAGO,IL,60601,05/31/2017,Canvass,Fail
2059351,BACCI PIZZA LITTLE ITALY INC.,BACCI PIZZA,2458253,1421 W TAYLOR ,CHICAGO,IL,60607,05/31/2017,Canvass,Fail
2059336,FIREFIN POKE SHOP,FIREFIN POKE SHOP,2457748,10 S LA SALLE ,CHICAGO,IL,60603,05/31/2017,Complaint Re-Inspection,Pass
2059323,STARBUCKS COFFEE #10957,STARBUCKS COFFEE #10957,1743553,150 E RANDOLPH ,CHICAGO,IL,60601,05/30/2017,Canvass,Pass
2059314,FORNO ROSSO ON RANDOLPH,FORNO ROSSO ON RANDOLPH,2358717,1048 W RANDOLPH ,CHICAGO,IL,60607,05/30/2017,Canvass Re-Inspection,Pass
2059315,MARKET CREATION,MARKET CREATION,1595394,20 N WACKER ,CHICAGO,IL,60606,05/30/2017,Complaint,Pass
2059300,DOMINOS,DOMINOS,2464564,1234 S CANAL ,CHICAGO,IL,60607,05/30/2017,Canvass Re-Inspection,Pass
2059297,HOT WOKS COOL SUSHI,HOT WOKS COOL SUSHI,64038,30 S MICHIGAN ,CHICAGO,IL,60603,05/30/2017,Canvass,Pass
2059291,CAFE MICHELLE,CAFE MICHELLE,2464372,200 N LAKEFRONT ,CHICAGO,IL,60601,05/30/2017,Canvass,Fail
2059281,WOW BAO,,2211482,175 W JACKSON ,CHICAGO,IL,60604,05/30/2017,License Re-Inspection,Pass
2059275,WEST LOOP SALUMI,WEST LOOP SALUMI,2262672,1111 W RANDOLPH ,CHICAGO,IL,60607,05/30/2017,Canvass,Fail
2059272,NAF NAF GRILL,NAF NAF GRILL,2263714,326 N MICHIGAN ,CHICAGO,IL,60601,05/30/2017,Complaint,Fail
2059266,FRESHII,FRESHII,2309263,50 E WASHINGTON ,CHICAGO,IL,60602,05/30/2017,Canvass,Fail
2059260,JIMMY JOHN'S,JIMMY JOHN'S,1874575,200 E RANDOLPH ,CHICAGO,IL,60601,05/30/2017,Canvass Re-Inspection,Pass w/ Conditions
2059256,FIRST MERIT PAVILION,FIRST MERIT PAVILION,2523098,1300 S LYNN WHITE ,CHICAGO,IL,60605,05/30/2017,License Re-Inspection,Pass
2059254,ELLA'S CORNER,ELLA'S CORNER,1739275,1258 W JACKSON ,CHICAGO,IL,60607,05/30/2017,Canvass,Pass
2059237,FIVE GUYS BURGER & FRIES,FIVE GUYS BURGER & FRIES,2163680,1148 S WABASH ,CHICAGO,IL,60605,05/26/2017,Canvass,Pass
2059235,POTTER'S,POTTER'S,1381720,17 E MONROE ,CHICAGO,IL,60603,05/26/2017,Canvass,Pass
2059222,SBARRO,SBARRO,15419,100 W RANDOLPH ,CHICAGO,IL,60601,05/26/2017,Canvass Re-Inspection,Pass
2059217,JIMMY JOHN'S,JIMMY JOHN'S,2411782,1101 S CANAL ,CHICAGO,IL,60607,05/26/2017,Canvass,Pass
2059218,"ASIAN CHOPSTICKS, INC","ASIAN CHOPSTICKS, INC",2363821,28 E ROOSEVELT RD ,CHICAGO,IL,60605,05/26/2017,Complaint,Pass
2051210,Palmer House Hilton,Palmer House Hilton,1069158,17 E MONROE ,CHICAGO,IL,60603,05/26/2017,Complaint,Fail
2051206,CYRANO'S CAFE ON THE RIVER WALK,,2464671,233 E RIVERWALK SOUTH ,CHICAGO,IL,60601,05/26/2017,Complaint,Pass
2051203,LOCKWOOD,PALMER HOUSE HILTON,1381606,17 E MONROE ,CHICAGO,IL,60603,05/26/2017,Canvass,Pass w/ Conditions
2051184,KHOSAN & TAYLOR,KHAOSAN & TAYLOR,2391339,1104 W TAYLOR ,CHICAGO,IL,60607,05/26/2017,Canvass,Pass
2051181,EXCHEQUER RESTAURANT,EXCHEQUER RESTAURANT,1732,224-226 S WABASH ,CHICAGO,IL,60604,05/26/2017,Canvass Re-Inspection,Pass
2051159,AL'S ITALIAN BEEF INC,AL'S ITALIAN BEEF INC,37788,1079 W TAYLOR ,CHICAGO,IL,60607,05/26/2017,Canvass,Pass
2051154,CAFECITO,CAFECITO,1914557,26 E CONGRESS PKWY ,CHICAGO,IL,60605,05/26/2017,Canvass,Pass
2051141,THE COFFEE ALLEY,THE COFFEE ALLEY,2196251,1152 W TAYLOR ,CHICAGO,IL,60607,05/26/2017,Canvass,Pass
2051137,STARBUCKS COFFEE #209,STARBUCKS COFFEE #209,23013,225 N MICHIGAN ,CHICAGO,IL,60601,05/25/2017,Complaint,Fail
2051133,FIRST MERIT PAVILION,FIRST MERIT PAVILION,2523098,1300 S LYNN WHITE ,CHICAGO,IL,60605,05/25/2017,License,Fail
2051125,FIREFIN POKE SHOP,FIREFIN POKE SHOP,2457748,10 S LA SALLE ,CHICAGO,IL,60603,05/25/2017,Short Form Complaint,Fail
2051112,THE PUB,THE PUBLICAN,1821706,837 W FULTON MARKET ,CHICAGO,IL,60607,05/25/2017,Canvass,Fail
2051113,LUKE'S LOBSTER,LUKE'S LOBSTER,2391258,134 N LASALLE ,CHICAGO,IL,60602,05/25/2017,Canvass,Pass
2051111,MARIANO'S FRESH MARKET #8503,MARIANO'S FRESH MARKET,2083833,333 E BENTON ,CHICAGO,IL,60601,05/25/2017,Short Form Complaint,Pass
2051096,EXCHEQUER RESTAURANT,EXCHEQUER RESTAURANT,1732,224-226 S WABASH ,CHICAGO,IL,60604,05/25/2017,Canvass Re-Inspection,Pass w/ Conditions
2051088,ARBYS,ARBYS,1596630,100 W RANDOLPH ,CHICAGO,IL,60601,05/25/2017,Canvass,Fail
2051079,HELLO TACOS! DE CERO,HELLO TACOS DE CERO,1478484,812-816 W RANDOLPH ,CHICAGO,IL,60607,05/25/2017,Canvass,Pass
2051075,SWEET GREEN,SWEET GREEN,2511729,1 N DEARBORN ,CHICAGO,IL,60602,05/25/2017,License,Pass
2051068,DUNKIN DONUTS,DUNKIN DONUTS,1842575,27 E LAKE ,CHICAGO,IL,60601,05/25/2017,Complaint,Fail
2051065,ELEVEN CITY DINER,ELEVEN CITY DINER,1546717,1112 S WABASH ,CHICAGO,IL,60605,05/25/2017,Canvass,Pass
2051050,BOMBON CAKE GALLERY AND DESIGN,BOMBON -N- CATERING,2404707,138 S ASHLAND ,CHICAGO,IL,60607,05/25/2017,Canvass,Pass
2051022,Subway Sandwiches,Subway Sandwiches,2017995,808 W JACKSON ,CHICAGO,IL,60607,05/24/2017,Canvass Re-Inspection,Pass
2051020,FORNO ROSSO ON RANDOLPH,FORNO ROSSO ON RANDOLPH,2358717,1048 W RANDOLPH ,CHICAGO,IL,60607,05/24/2017,Canvass,Fail
2051000,MELI CAFE ON DEARBORN,MELI CAFE ON DEARBORN,2294320,500 S DEARBORN ,CHICAGO,IL,60605,05/24/2017,Canvass,Pass w/ Conditions
2050993,EINSTEIN BROS BAGELS #3463,EINSTEIN BROS BAGELS #3463,1888343,30 N LA SALLE ,CHICAGO,IL,60602,05/24/2017,Canvass,Pass
2050983,HAMPTON INN CHICAGO DOWNTOWN,HAMPTON INN CHICAGO DOWNTOWN,2390848,68 E WACKER ,CHICAGO,IL,60601,05/24/2017,Canvass,Fail
2050965,EXCHEQUER RESTAURANT,EXCHEQUER RESTAURANT,1732,224-226 S WABASH ,CHICAGO,IL,60604,05/23/2017,Canvass,Pass w/ Conditions
2050950,DOMINOS,DOMINOS,2464564,1234 S CANAL ,CHICAGO,IL,60607,05/23/2017,Canvass,Fail
2050958,GATEWAY NEWS STAND,GATEWAY NEWS STAND,2534775,233 N MICHIGAN ,CHICAGO,IL,60601,05/23/2017,License,Pass
2050936,FRESHII,FRESHII,1959069,200 W MONROE ,CHICAGO,IL,60606,05/23/2017,Canvass Re-Inspection,Pass
2050932,MORTON'S STEAKHOUSE-WACKER PLACE,MORTON'S STEAKHOUSE,1491372,65 E WACKER ,CHICAGO,IL,60601,05/23/2017,Canvass Re-Inspection,Pass
2050928,ACE HOTEL CHICAGO,ACE HOTEL CHICAGO,2501655,311-319 N MORGAN ,CHICAGO,IL,60607,05/23/2017,License,Fail
2050925,ACE HOTEL CHICAGO,ACE HOTEL CHICAGO,2501662,311-319 N MORGAN ,CHICAGO,IL,60607,05/23/2017,License,Fail
2050924,ACE HOTEL CHICAGO,ACE HOTEL CHICAGO,2501658,311-319 N MORGAN ,CHICAGO,IL,60607,05/23/2017,License,Fail
2050913,ACE HOTEL CHICAGO,ACE HOTEL CHICAGO,2501654,311-319 N MORGAN ,CHICAGO,IL,60607,05/23/2017,License,Fail
2050917,BONIVINO'S INC,BONIVINO'S INC,7004,109 - 111 W VAN BUREN ,CHICAGO,IL,60605,05/23/2017,Complaint,Pass
2050905,BRIGHT HORIZONS AT COOK COUNTY,BRIGHT HORIZONS,2216070,40 N DEARBORN ,CHICAGO,IL,60602,05/23/2017,Canvass,Pass
2050897,POTBELLY SANDWICH WORKS LLC,POTBELLY SANDWICH WORKS LLC,1592159,175 W JACKSON ,CHICAGO,IL,60604,05/23/2017,Canvass Re-Inspection,Pass
2050891,JIMMY JOHN'S,JIMMY JOHN'S,1874575,200 E RANDOLPH ,CHICAGO,IL,60601,05/23/2017,Canvass,Fail
2050887,PRET ADAMS STREET INC.,PRET A MANGER,2529837,225 S CANAL ,CHICAGO,IL,60606,05/23/2017,License,Pass
2050877,TAQUERIA LA LAGARTIJA,TAQUERIA LA LAGARTIJA,2033170,132 S ASHLAND ,CHICAGO,IL,60607,05/23/2017,Canvass Re-Inspection,Pass
2050820,PANERA BREAD,PANERA BREAD,2129398,2 N MICHIGAN ,CHICAGO,IL,60602,05/22/2017,Canvass,Pass
2050839,SOHO HOUSE,PIZZA EAST & CHICKEN SHOP,2307956,113-125 N GREEN ,CHICAGO,IL,60607,05/22/2017,Canvass,Pass w/ Conditions
2050833,WOLVERINE TRADING LLC,WOLVERINE TRADING LLC,1969715,175 W JACKSON ,CHICAGO,IL,60604,05/22/2017,Canvass,Pass
2050811,SOHO HOUSE,PIZZA EAST & CHICKEN SHOP,2298788,113-125 N GREEN ,CHICAGO,IL,60607,05/22/2017,Canvass,Pass w/ Conditions
2050804,QDOBA MEXICA GRILL,QDOBA MEXICA GRILL,1444652,175 W JACKSON ,CHICAGO,IL,60604,05/22/2017,Canvass,Pass w/ Conditions
2050888,REVIVAL FOOD HALL,CAFE/ BUDLONG/ UNION SQUARE PIZZA,2446206,125 S CLARK ,CHICAGO,IL,60603,05/22/2017,Canvass,Pass w/ Conditions
2050787,EPPLES RESTAURANT,EPPLES RESTAURANT,1694688,554 W ROOSEVELT RD ,CHICAGO,IL,60607,05/22/2017,Canvass Re-Inspection,Pass
2050774,NOODLES & COMPANY,NOODLES & COMPANY,1873401,180 N MICHIGAN ,CHICAGO,IL,60601,05/19/2017,Canvass,Pass
2050776,STARBUCKS COFFEE #238,STARBUCKS COFFEE #238,23073,70 W MADISON ,CHICAGO,IL,60602,05/19/2017,Complaint,Pass
2050772,THAI SPOON AND SUSHI,THAI SPOON,2458801,601 S WABASH ,CHICAGO,IL,60605,05/19/2017,Complaint Re-Inspection,Pass
2050757,PROTEIN BAR,PROTEIN BAR,2373749,151 N MICHIGAN ,CHICAGO,IL,60601,05/19/2017,Canvass,Pass
2050758,BLVD CHICAGO,BLVD,2464561,817-819 W LAKE ,CHICAGO,IL,60607,05/19/2017,License Re-Inspection,Pass
2050752,BLVD CHICAGO,BLVD,2464560,817-819 W LAKE ,CHICAGO,IL,60607,05/19/2017,License Re-Inspection,Pass
2050753,AFC SUSHI @JEWEL-OSCO #3345,AFC SUSHI @JEWEL-OSCO #3345,1516497,1224 S WABASH ,CHICAGO,IL,60605,05/19/2017,Canvass,Pass
